Bug 1,Bug 2,bmfu,bmfb,prod,comp,type,prior,vers,class
22067,22066,3.4162,1.7515,0.0,0.0,1.0,1.0,0.303,non
17066,17065,0.3737,0.0,0.0,0.0,1.0,1.0,0.25,non
22779,22778,0.5443,0.0,0.0,0.0,0.0,1.0,0.0,non
8236,8235,0.1904,0.0,0.0,0.0,1.0,1.0,0.0,non
2551,2549,2.3836,0.0,0.0,0.0,1.0,1.0,0.0,non
24352,24351,1.6916,0.0,0.0,0.0,1.0,1.0,0.0,non
21625,21624,0.5317,0.0,0.0,0.0,1.0,1.0,0.303,non
10196,10195,0.5896,0.0,0.0,0.0,1.0,1.0,0.0,non
37081,37080,0.856,0.0,0.0,0.0,0.0,1.0,0.0,non
25196,25195,0.5124,0.0,0.0,0.0,1.0,1.0,0.0,non
4280,4279,6.625,5.5297,0.0,1.0,1.0,1.0,0.0,non
18156,18155,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
18289,18288,1.6423,0.1747,0.0,0.0,1.0,1.0,0.303,non
24696,24695,0.4168,0.0,0.0,0.0,0.0,1.0,0.0,non
20424,20423,0.631,0.0,0.0,0.0,1.0,1.0,0.303,non
31225,31224,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
17472,17471,2.1863,0.0,0.0,0.0,1.0,1.0,0.303,non
30608,30607,4.8898,2.6859,0.0,0.0,1.0,1.0,0.0,non
606,605,1.4447,0.0,0.0,0.0,1.0,1.0,0.0,non
31476,31475,2.9428,0.9313,0.0,0.0,1.0,1.0,0.0,non
5836,5835,0.0,0.0,0.0,0.0,1.0,1.0,0.3333,non
29273,29272,3.0434,0.0,0.0,0.0,0.0,1.0,0.2,non
34630,34629,1.7435,0.0,0.0,0.0,1.0,1.0,0.0,non
27898,27897,0.0918,0.0,0.0,0.0,1.0,1.0,0.0,non
2993,2992,6.7912,3.8742,0.0,1.0,1.0,1.0,0.0,non
8973,8972,2.6746,0.0,0.0,0.0,0.0,1.0,0.0,non
17736,17735,3.9616,3.1386,0.0,0.0,1.0,1.0,0.303,non
34017,34016,0.8217,0.0,0.0,0.0,1.0,1.0,0.0,non
2883,2882,0.3788,0.0,0.0,1.0,1.0,1.0,0.0,non
31779,31778,5.4743,1.3186,0.0,0.0,1.0,1.0,0.0,non
25528,25527,2.5502,0.0,0.0,0.0,1.0,1.0,0.0,non
5780,5779,27.8011,63.5948,0.0,0.0,1.0,1.0,0.0,non
7124,7123,0.1554,0.0,0.0,0.0,1.0,1.0,0.0,non
14742,14741,0.8426,0.0,0.0,0.0,1.0,1.0,0.0,non
15775,15774,0.2856,0.0,0.0,0.0,1.0,1.0,0.25,non
8389,8388,0.6448,0.0,0.0,0.0,1.0,1.0,0.0,non
22843,22842,4.5341,0.0,0.0,1.0,1.0,1.0,0.0,non
28840,28839,2.9401,2.4436,0.0,0.0,1.0,1.0,0.0,non
28119,28118,0.1883,0.0,0.0,0.0,1.0,1.0,0.0,non
1270,1269,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
4001,4000,0.9064,0.0,0.0,0.0,1.0,1.0,0.0,non
20541,20540,0.1299,0.0,0.0,0.0,1.0,1.0,0.0,non
7512,7511,0.29,0.0,0.0,0.0,1.0,1.0,0.0,non
11205,11204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
6112,6111,0.1136,0.0,0.0,0.0,1.0,1.0,0.0,non
36952,36951,14.7113,9.1162,0.0,1.0,1.0,1.0,0.0,non
13287,13286,1.2323,0.6211,0.0,0.0,1.0,1.0,0.0,non
31607,31606,4.6884,2.8065,0.0,0.0,1.0,1.0,0.0,non
10239,10238,0.351,0.0,0.0,0.0,0.0,1.0,0.3125,non
17110,17109,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
36374,36373,13.8688,17.5908,0.0,0.0,1.0,1.0,0.0,non
16920,16919,0.5904,0.0,0.0,0.0,1.0,1.0,0.5882,non
32055,32054,16.9079,25.4267,0.0,0.0,1.0,1.0,0.0,non
16249,16248,0.0813,0.0,0.0,0.0,1.0,1.0,0.0,non
412,411,0.4168,0.0,0.0,0.0,1.0,1.0,0.0,non
2122,2121,0.9946,0.0,0.0,0.0,1.0,1.0,0.0,non
34857,34856,1.365,0.0,0.0,0.0,1.0,1.0,0.0,non
2852,2851,29.9948,47.7362,0.0,1.0,1.0,1.0,0.0,non
23740,23739,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
14568,14567,7.4604,2.3249,0.0,0.0,1.0,1.0,1.0,non
26665,26664,0.8278,1.489,0.0,0.0,1.0,1.0,0.0,non
35968,35967,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
28045,28044,4.6001,1.7504,0.0,0.0,1.0,1.0,1.0,non
27971,27970,1.3982,0.0,0.0,0.0,1.0,1.0,0.0,non
7223,7222,2.3327,0.0,0.0,0.0,1.0,1.0,0.3333,non
27233,27232,1.9071,0.0,0.0,0.0,1.0,1.0,0.2,non
19292,19291,1.0203,0.0,0.0,0.0,1.0,1.0,0.303,non
36438,36437,1.6832,0.0,0.0,0.0,1.0,1.0,0.0,non
35984,35983,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
6531,6530,1.269,0.0,0.0,0.0,1.0,1.0,0.0,non
24744,24743,0.4986,0.0,0.0,0.0,0.0,1.0,0.0,non
21142,21141,0.8305,0.0,0.0,0.0,1.0,1.0,1.0,non
28106,28105,0.3397,0.0,0.0,0.0,0.0,1.0,0.0,non
34763,34762,3.8432,2.5732,0.0,0.0,1.0,1.0,0.0,non
29000,28999,3.6537,0.0,0.0,0.0,1.0,1.0,0.2,non
19823,19822,0.4874,0.0,0.0,0.0,0.0,1.0,0.0,non
23749,23748,1.1223,0.0,0.0,0.0,1.0,1.0,0.2,non
10349,10348,0.6536,0.0,0.0,0.0,1.0,1.0,0.0,non
23703,23702,3.8694,2.6251,0.0,0.0,1.0,1.0,0.2,non
7960,7959,0.7566,0.0,0.0,0.0,1.0,1.0,0.0,non
30173,30172,5.3165,0.0,0.0,0.0,1.0,1.0,0.0,non
23413,23412,1.5707,0.0,0.0,0.0,1.0,1.0,0.2,non
34520,34519,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
8824,8823,3.6339,0.0,0.0,0.0,1.0,1.0,0.0,non
19724,19723,2.426,0.5581,0.0,0.0,1.0,1.0,0.0,non
22166,22165,1.1265,0.0,0.0,0.0,0.0,1.0,0.0,non
17170,17169,0.9777,0.0,0.0,0.0,1.0,1.0,0.0,non
31761,31760,7.4526,4.914,0.0,0.0,1.0,1.0,0.0,non
26443,26442,12.6031,16.9139,0.0,0.0,1.0,1.0,0.0,non
12744,12743,3.415,1.888,0.0,0.0,1.0,1.0,0.3226,non
19919,19918,1.2452,0.443,0.0,0.0,1.0,1.0,0.0,non
30249,30248,6.3612,2.4579,0.0,0.0,1.0,1.0,0.0,non
17179,17178,0.6389,0.0,0.0,0.0,0.0,1.0,0.0,non
13547,13546,1.0528,0.0,0.0,0.0,1.0,1.0,0.3125,non
26818,26817,32.125,57.4341,0.0,0.0,1.0,1.0,0.0,non
21992,21991,1.1503,0.0,0.0,0.0,1.0,1.0,0.0,non
5549,5548,1.4351,0.0,0.0,0.0,1.0,1.0,0.3333,non
37071,37070,0.396,0.0,0.0,0.0,1.0,1.0,0.3125,non
11017,11016,7.5268,5.4954,0.0,0.0,0.0,1.0,0.0,non
24501,24500,0.1616,0.0,0.0,0.0,1.0,1.0,0.0,non
25484,25483,18.7641,29.3014,0.0,0.0,1.0,1.0,0.0,non
35080,35079,2.6459,0.0,0.0,0.0,1.0,1.0,0.0,non
32778,32777,1.6018,0.0,0.0,0.0,0.0,1.0,0.303,non
25734,25733,0.61,0.0,0.0,0.0,1.0,1.0,0.0,non
16389,16388,2.9246,0.0,0.0,0.0,1.0,1.0,1.0,non
32991,32990,0.6089,0.0,0.0,0.0,1.0,1.0,0.0,non
35472,35471,2.8629,2.1263,0.0,0.0,1.0,1.0,0.0,non
16400,16399,0.0,0.0,0.0,0.0,1.0,1.0,0.25,non
3874,3873,0.1716,0.0,0.0,0.0,1.0,1.0,0.0,non
18226,18225,3.5458,1.8972,0.0,0.0,1.0,1.0,0.25,non
30769,30768,3.052,0.9333,0.0,0.0,1.0,1.0,0.0,non
26418,26417,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
12507,12506,2.2098,0.0,0.0,0.0,1.0,1.0,0.3125,non
9153,9152,0.1931,0.0,0.0,0.0,1.0,1.0,0.0,non
21562,21561,18.3431,25.3164,0.0,0.0,1.0,1.0,0.0,non
23178,23177,2.0679,0.0,0.0,0.0,1.0,1.0,0.0,non
36693,36692,0.1054,0.0,0.0,0.0,0.0,1.0,0.2,non
7072,7071,1.7992,0.0,0.0,0.0,0.0,1.0,0.3333,non
21155,21154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
36440,36439,0.1342,0.0,0.0,0.0,1.0,1.0,0.0,non
2985,2984,0.3022,0.0,0.0,1.0,0.0,1.0,0.0,non
6698,6697,0.842,0.0,0.0,0.0,1.0,1.0,0.0,non
17777,17776,1.753,0.3425,0.0,0.0,1.0,1.0,0.0,non
26419,26418,0.3471,0.0,0.0,0.0,1.0,1.0,0.0,non
5553,5552,3.0899,0.0,0.0,0.0,1.0,1.0,0.0,non
10034,10033,0.5941,0.0,0.0,0.0,0.0,1.0,0.0,non
26199,26198,4.9654,2.8064,0.0,0.0,1.0,1.0,0.0,non
17531,17530,1.9004,0.0,0.0,0.0,1.0,1.0,0.0,non
15175,15174,1.7637,0.0,0.0,0.0,1.0,1.0,0.0,non
18383,18382,0.3139,0.0,0.0,0.0,0.0,0.3333,0.0,non
28982,28981,4.4267,1.8587,0.0,0.0,1.0,1.0,0.0,non
26261,26260,0.8741,0.0,0.0,0.0,1.0,1.0,0.0,non
36449,36448,0.3994,0.0,0.0,0.0,1.0,1.0,0.0,non
15323,15322,1.9946,0.0,0.0,0.0,1.0,1.0,0.303,non
30233,30232,4.5341,1.2337,0.0,0.0,1.0,1.0,0.0,non
24536,24535,41.5142,71.9256,0.0,0.0,0.0,1.0,0.0,non
24793,24792,3.6287,1.1191,0.0,0.0,1.0,1.0,0.0,non
14952,14951,0.8247,0.0,0.0,0.0,1.0,1.0,0.0,non
5033,5032,0.5724,0.0,0.0,0.0,0.0,1.0,0.0,non
8601,8600,0.3863,0.0,0.0,0.0,1.0,1.0,0.0,non
27714,27713,11.6179,15.5615,0.0,0.0,1.0,1.0,0.2,non
11952,11951,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
5716,5715,0.6188,0.0,0.0,0.0,1.0,1.0,0.3846,non
3072,3071,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
4759,4758,0.0,0.0,0.0,0.0,0.0,1.0,0.3333,non
16599,16598,2.2179,0.0,0.0,0.0,1.0,1.0,0.0,non
27616,27615,1.2158,0.0,0.0,0.0,1.0,1.0,0.0,non
33676,33675,4.3015,2.8324,0.0,0.0,1.0,1.0,0.2,non
384,383,1.7434,0.0,0.0,0.0,1.0,1.0,0.0,non
24226,24225,0.5637,0.0,0.0,0.0,0.0,1.0,0.0,non
29869,29868,1.2922,0.0,0.0,0.0,1.0,1.0,0.0,non
28564,28563,4.7594,0.0,0.0,0.0,1.0,1.0,0.0,non
592,591,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
7550,7549,1.1843,0.0,0.0,0.0,0.0,1.0,0.0,non
12388,12387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
37592,37591,0.8,0.0,0.0,0.0,1.0,1.0,0.0,non
3735,3734,1.971,0.0,0.0,0.0,0.0,1.0,0.4,non
14096,14095,2.1834,0.0,0.0,0.0,1.0,1.0,0.3226,non
3141,3140,1.4168,0.0,0.0,0.0,1.0,1.0,0.0,non
20736,20735,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
31532,31531,1.5009,0.4467,0.0,0.0,1.0,1.0,0.0,non
18938,18937,1.5113,0.0,0.0,0.0,1.0,1.0,0.0,non
15495,15494,0.473,0.0,0.0,0.0,0.0,1.0,0.0,non
1740,1739,1.7165,0.0,0.0,0.0,0.0,1.0,0.0,non
22582,22581,1.5167,0.0,0.0,0.0,0.0,1.0,0.0,non
36051,36050,0.1399,0.0,0.0,0.0,1.0,1.0,0.2,non
14705,14704,1.9518,0.0,0.0,0.0,0.0,1.0,0.0,non
35388,35387,1.6165,0.5775,0.0,0.0,1.0,1.0,0.2,non
15164,15163,4.6222,1.8423,0.0,0.0,1.0,1.0,0.303,non
15784,15783,1.9975,0.0,0.0,0.0,0.0,1.0,0.0,non
13604,13603,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
17674,17673,0.8979,0.2696,0.0,0.0,1.0,1.0,0.25,non
13236,13235,0.1209,0.0,0.0,0.0,1.0,1.0,0.0,non
10193,10192,1.8928,0.0,0.0,0.0,0.0,1.0,0.0,non
30199,30198,2.3056,0.0,0.0,0.0,0.0,1.0,0.0,non
28537,28536,0.6213,0.0,0.0,0.0,0.0,1.0,0.0,non
3716,3715,1.4587,0.0,0.0,1.0,1.0,1.0,0.0,non
24073,24072,0.5914,0.0,0.0,0.0,0.0,1.0,0.0,non
5772,5771,22.9167,54.6759,0.0,0.0,1.0,1.0,0.0,non
30581,30580,6.0611,3.7464,0.0,0.0,1.0,1.0,0.0,non
16192,16191,2.8502,0.9611,0.0,0.0,1.0,1.0,0.25,non
14436,14435,0.5104,0.1758,0.0,0.0,1.0,1.0,0.303,non
1463,1462,0.4895,0.0,0.0,0.0,1.0,1.0,0.0,non
30084,30083,4.0821,0.5367,0.0,0.0,1.0,1.0,0.0,non
8363,8362,1.4099,0.6434,0.0,0.0,0.0,1.0,0.3846,non
26010,26009,0.618,0.0,0.0,0.0,1.0,1.0,0.0,non
29074,29073,15.843,26.3912,0.0,0.0,1.0,1.0,0.0,non
5358,5357,1.4598,0.0,0.0,0.0,1.0,1.0,0.0,non
36881,36880,1.7705,0.0,0.0,0.0,1.0,1.0,0.0,non
33055,33054,0.9372,0.5218,0.0,0.0,1.0,1.0,0.2,non
4047,4046,0.5896,0.3852,0.0,0.0,1.0,1.0,0.0,non
23360,23359,0.1059,0.0,0.0,0.0,0.0,1.0,0.0,non
12648,12647,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
15173,15172,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
35546,35545,3.1963,0.0,0.0,0.0,0.0,1.0,0.0,non
30612,30611,0.3085,0.0,0.0,0.0,0.0,1.0,0.0,non
5842,5841,7.1137,3.1438,0.0,0.0,1.0,1.0,0.0,non
26493,26492,0.1689,0.0,0.0,0.0,0.0,1.0,0.0,non
15732,15731,0.1066,0.0,0.0,0.0,0.0,1.0,0.0,non
10172,10171,1.0574,0.0,0.0,0.0,1.0,1.0,0.3125,non
32329,32328,1.382,0.0,0.0,0.0,0.0,1.0,0.0,non
10532,10531,0.6512,0.0,0.0,0.0,1.0,1.0,0.0,non
8612,8611,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
36257,36256,0.2432,0.0,0.0,0.0,1.0,1.0,0.0,non
37634,37633,0.0,0.0,0.0,0.0,0.0,1.0,0.2,non
17105,17104,1.8744,0.9936,0.0,0.0,1.0,1.0,0.303,non
26119,26118,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
8299,8298,0.1522,0.0,0.0,0.0,1.0,1.0,0.0,non
27745,27744,2.2937,0.0,0.0,0.0,1.0,1.0,0.0,non
3818,3817,1.4161,0.6355,0.0,0.0,1.0,1.0,0.0,non
16956,16955,0.4546,0.0,0.0,0.0,0.0,1.0,0.0,non
4498,4497,3.4993,0.0,0.0,1.0,1.0,1.0,0.3333,non
3576,3575,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
778,777,1.6741,0.0,0.0,0.0,1.0,1.0,0.0,non
2834,2833,1.6323,0.0,0.0,0.0,1.0,1.0,0.0,non
2113,2112,0.9838,0.0,0.0,0.0,1.0,1.0,0.0,non
36102,36101,2.6016,1.4139,0.0,0.0,1.0,1.0,0.2,non
7585,7584,1.966,0.0,0.0,0.0,0.0,1.0,0.0,non
26814,26813,1.7503,0.0,0.0,0.0,1.0,1.0,0.0,non
10833,10832,2.2816,0.0,0.0,0.0,1.0,1.0,1.0,non
35808,35807,0.6827,0.6917,0.0,0.0,1.0,1.0,0.2,non
9265,9264,0.0912,0.0,0.0,0.0,1.0,1.0,0.3226,non
14852,14851,0.8794,0.0,0.0,0.0,1.0,1.0,0.0,non
36303,36302,1.9443,0.0,0.0,0.0,1.0,1.0,0.0,non
29452,29451,5.7213,3.6931,0.0,0.0,1.0,1.0,0.0,non
9416,9415,2.3092,0.0,0.0,0.0,1.0,1.0,0.0,non
23803,23802,0.2593,0.0,0.0,0.0,0.0,1.0,0.2,non
35923,35922,1.2359,0.0,0.0,0.0,0.0,1.0,0.0,non
24864,24863,1.8099,0.6488,0.0,0.0,1.0,1.0,0.3125,non
21659,21658,0.1311,0.0,0.0,0.0,0.0,1.0,0.0,non
31444,31443,5.5246,6.9819,0.0,0.0,1.0,1.0,0.0,non
26389,26388,1.8883,0.0,0.0,0.0,1.0,1.0,0.0,non
23307,23306,3.5309,0.2745,0.0,0.0,1.0,1.0,0.303,non
2616,2615,1.4379,0.0,0.0,0.0,1.0,1.0,0.0,non
14195,14194,0.5342,0.0,0.0,0.0,0.0,1.0,0.303,non
30801,30800,3.139,2.4784,0.0,0.0,1.0,1.0,0.0,non
22216,22215,0.2054,0.0,0.0,0.0,1.0,1.0,0.0,non
5305,5304,1.2752,0.0,0.0,0.0,1.0,1.0,0.3333,non
30550,30549,0.1428,0.0,0.0,0.0,0.0,1.0,0.0,non
10418,10417,0.64,0.0,0.0,0.0,1.0,1.0,0.0,non
26221,26220,1.017,0.0,0.0,0.0,0.0,1.0,0.0,non
23360,23359,0.1059,0.0,0.0,0.0,0.0,1.0,0.0,non
27311,27310,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
19018,19017,0.726,0.0,0.0,0.0,1.0,1.0,0.25,non
26749,26748,9.5801,9.5112,0.0,0.0,1.0,1.0,0.0,non
18744,18743,1.1597,0.0,0.0,0.0,0.0,0.5,0.0,non
25843,25842,1.0901,0.0,0.0,0.0,0.0,1.0,0.0,non
9123,9122,1.3274,0.0,0.0,0.0,1.0,1.0,0.0,non
34555,34554,0.3079,0.0,0.0,0.0,0.0,1.0,0.0,non
34509,34508,1.9534,0.2145,0.0,0.0,1.0,1.0,0.0,non
26854,26853,9.5435,6.0199,0.0,1.0,1.0,1.0,0.0,non
13899,13898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
322,321,1.2625,0.0,0.0,0.0,0.0,1.0,0.0,non
19533,19532,0.1876,0.0,0.0,0.0,0.0,1.0,0.0,non
26179,26178,0.814,0.0,0.0,0.0,1.0,1.0,0.0,non
10138,10137,0.986,0.0,0.0,0.0,1.0,1.0,0.3226,non
32085,32084,3.6594,0.9403,0.0,0.0,1.0,1.0,0.0,non
30251,30250,2.1841,1.4462,0.0,0.0,1.0,1.0,0.0,non
22517,22516,0.4834,0.0,0.0,0.0,1.0,1.0,0.2,non
37356,37355,1.4721,0.0,0.0,0.0,1.0,1.0,0.0,non
37003,37002,4.8219,0.0,0.0,0.0,0.0,1.0,0.0,non
9390,9389,0.7451,0.0,0.0,0.0,1.0,1.0,0.0,non
4395,4394,4.4196,0.5395,0.0,1.0,1.0,1.0,0.0,non
35929,35928,0.3758,0.0,0.0,0.0,1.0,1.0,0.0,non
4696,4695,0.8465,0.0,0.0,0.0,0.0,1.0,0.0,non
15380,15379,0.574,0.0,0.0,0.0,1.0,1.0,0.0,non
21335,21334,1.4801,0.0,0.0,0.0,1.0,1.0,0.303,non
12598,12597,1.2034,0.0,0.0,0.0,1.0,1.0,1.0,non
30329,30328,6.3817,6.3635,0.0,0.0,1.0,1.0,0.0,non
29975,29974,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
23341,23340,0.2243,0.0,0.0,0.0,1.0,1.0,0.0,non
10710,10709,1.8279,0.0,0.0,0.0,0.0,1.0,0.0,non
29516,29515,4.0442,0.5799,0.0,0.0,1.0,1.0,0.0,non
32466,32465,2.9702,2.0842,0.0,1.0,1.0,1.0,0.0,non
13023,13022,0.9383,0.0,0.0,0.0,1.0,1.0,0.0,non
21668,21667,1.4573,0.0,0.0,0.0,1.0,1.0,0.0,non
9,8,0.0,0.0,0.0,0.0,1.0,0.3333,0.0,non
3681,3680,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
11653,11652,0.3222,0.0,0.0,0.0,1.0,1.0,0.0,non
31594,31593,1.7195,0.0,0.0,0.0,1.0,1.0,0.2,non
25582,25581,0.0,0.0,0.0,0.0,1.0,1.0,0.2,non
25511,25510,6.045,3.3438,0.0,0.0,1.0,1.0,0.25,non
26380,26379,2.0804,0.0,0.0,0.0,1.0,1.0,0.2,non
21747,21746,0.7273,0.0,0.0,0.0,0.0,1.0,0.0,non
15223,15222,0.0,0.0,0.0,0.0,1.0,1.0,0.303,non
22524,22523,0.2047,0.0,0.0,0.0,1.0,1.0,0.0,non
18016,18015,0.1529,0.0,0.0,0.0,1.0,1.0,0.0,non
30997,30996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
10108,10107,0.6327,0.0,0.0,0.0,1.0,1.0,0.3226,non
29601,29600,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
9893,9892,5.3189,0.0,0.0,0.0,1.0,1.0,0.0,non
26044,26043,2.89,0.0,0.0,0.0,1.0,1.0,0.0,non
7718,7717,0.6594,0.0,0.0,0.0,1.0,1.0,0.0,non
7035,7034,0.5143,0.0,0.0,0.0,1.0,1.0,0.0,non
23184,23183,4.8851,2.4803,0.0,0.0,1.0,1.0,0.0,non
18927,18926,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
10531,10530,0.0896,0.0,0.0,0.0,0.0,1.0,0.3125,non
27073,27072,1.7235,0.0,0.0,0.0,1.0,1.0,0.0,non
29046,29045,2.6776,0.0,0.0,0.0,1.0,1.0,0.2,non
8705,8704,0.2621,0.0,0.0,0.0,0.0,1.0,0.0,non
206,205,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
21691,21690,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
19678,19677,1.3705,0.0,0.0,0.0,1.0,1.0,0.5882,non
31321,31320,7.8763,1.4157,0.0,0.0,1.0,1.0,0.0,non
24511,24510,1.5589,0.6975,0.0,0.0,1.0,1.0,0.0,non
23899,23898,2.1901,0.0,0.0,0.0,0.0,1.0,0.0,non
36941,36940,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
3095,3094,0.3992,0.0,0.0,0.0,1.0,1.0,0.0,non
10302,10301,0.525,0.0,0.0,0.0,1.0,1.0,0.3226,non
27635,27634,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
8504,8503,1.7304,0.0,0.0,0.0,0.0,1.0,0.0,non
30705,30704,0.1856,0.0,0.0,0.0,1.0,1.0,0.0,non
11119,11118,0.7975,0.0,0.0,0.0,1.0,1.0,1.0,non
2507,2506,0.4853,0.0,0.0,0.0,0.0,0.5,0.0,non
29759,29758,4.0909,2.3236,0.0,0.0,1.0,1.0,0.0,non
36125,36124,1.8126,0.0,0.0,0.0,1.0,1.0,0.0,non
14617,14616,0.8878,0.0,0.0,0.0,1.0,1.0,0.303,non
27253,27252,2.9494,1.4437,0.0,0.0,1.0,1.0,0.0,non
27204,27203,0.9046,0.8504,0.0,0.0,1.0,1.0,0.2,non
4816,4815,2.5743,0.0,0.0,0.0,0.0,1.0,1.0,non
14373,14372,0.5727,0.0,0.0,0.0,0.0,0.5,0.303,non
15581,15580,4.239,0.3146,0.0,0.0,1.0,1.0,0.303,non
8076,8075,1.487,0.7236,0.0,0.0,1.0,1.0,0.0,non
10028,10027,0.8294,0.0,0.0,0.0,0.0,1.0,0.0,non
26483,26482,2.0002,0.0,0.0,0.0,1.0,1.0,0.0,non
5548,5547,1.561,0.0,0.0,0.0,1.0,1.0,0.0,non
6818,6817,0.1526,0.0,0.0,0.0,0.0,1.0,0.0,non
8547,8546,8.7139,5.1717,0.0,0.0,1.0,1.0,0.0,non
10408,10407,1.2066,0.0,0.0,0.0,0.0,1.0,0.0,non
20377,20376,0.5162,0.0,0.0,0.0,1.0,1.0,0.0,non
24706,24705,0.1128,0.0,0.0,0.0,1.0,1.0,0.0,non
37635,37634,0.0,0.0,0.0,0.0,0.0,1.0,0.2,non
27032,27031,0.8022,0.0,0.0,0.0,1.0,1.0,0.0,non
31701,31700,3.8663,2.7263,0.0,0.0,1.0,1.0,0.0,non
8575,8574,1.0734,0.0,0.0,0.0,1.0,1.0,0.0,non
12273,12272,1.8499,0.4753,0.0,0.0,1.0,1.0,0.3125,non
16443,16442,1.6357,0.0,0.0,0.0,1.0,1.0,0.25,non
8086,8085,3.7216,0.0,0.0,0.0,0.0,1.0,0.0,non
34672,34671,1.0247,0.0,0.0,0.0,1.0,1.0,0.2,non
18026,18025,0.5362,0.0,0.0,0.0,1.0,1.0,0.303,non
13668,13667,1.422,0.0,0.0,0.0,1.0,1.0,0.0,non
5939,5938,0.2752,0.0,0.0,0.0,0.0,1.0,0.0,non
16363,16362,1.4296,0.0,0.0,0.0,1.0,1.0,0.303,non
32519,32518,1.2826,0.0,0.0,0.0,1.0,1.0,0.0,non
6284,6283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
10819,10818,0.2108,0.0,0.0,0.0,0.0,1.0,0.0,non
31632,31631,3.9546,1.652,0.0,0.0,1.0,1.0,0.0,non
18344,18343,9.008,5.1277,0.0,0.0,0.0,1.0,0.0,non
17616,17615,1.1334,0.0,0.0,0.0,0.0,1.0,0.3125,non
19678,19677,1.3705,0.0,0.0,0.0,1.0,1.0,0.5882,non
10912,10911,0.4356,0.0,0.0,0.0,0.0,1.0,0.0,non
13121,13120,0.4787,0.0,0.0,0.0,0.0,1.0,0.3125,non
17661,17660,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
29109,29108,6.8557,6.4588,0.0,0.0,1.0,1.0,0.0,non
8337,8336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
14731,14730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
13576,13575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
33413,33412,0.1658,0.0,0.0,0.0,0.0,1.0,0.0,non
10612,10611,1.0645,0.0,0.0,0.0,1.0,1.0,0.0,non
35036,35035,12.1539,10.5913,0.0,0.0,1.0,1.0,0.0,non
26601,26600,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
16649,16648,0.3012,0.0,0.0,0.0,0.0,1.0,0.0,non
27855,27854,2.0472,0.6215,0.0,0.0,1.0,1.0,0.0,non
30149,30148,0.2843,0.0,0.0,0.0,1.0,1.0,0.6667,non
7737,7736,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
27541,27540,5.5882,3.222,0.0,0.0,1.0,1.0,1.0,non
35676,35675,1.5643,0.6052,0.0,0.0,1.0,1.0,0.0,non
36055,36054,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
12064,12063,0.8059,0.0,0.0,0.0,1.0,1.0,0.3226,non
35901,35900,2.1011,0.8199,0.0,0.0,1.0,1.0,0.2,non
22127,22126,3.5982,0.0,0.0,0.0,1.0,1.0,0.303,non
6689,6688,1.0788,0.0,0.0,0.0,0.0,1.0,0.0,non
25903,25902,3.2635,2.0601,0.0,0.0,1.0,1.0,0.0,non
31815,31814,3.1553,0.9329,0.0,0.0,1.0,1.0,0.0,non
6068,6067,7.0261,5.5353,0.0,0.0,0.0,1.0,0.0,non
35956,35955,16.1459,40.4093,0.0,0.0,1.0,1.0,0.0,non
