Bug 1,Bug 2,01,11,21,31,41,51,61,71,81,91,101,111,121,131,141,151,161,171,181,191,201,211,221,231,241,251,261,271,281,291,301,311,321,331,341,02,12,22,32,42,52,62,72,82,92,102,112,122,132,142,152,162,172,182,192,202,212,222,232,242,252,262,272,282,292,302,312,322,332,342,cosine_similarity,class
10105,9260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.72,0.0,0.44,0.44,0.0,0.0,0.0,1.47,0.44,0.7,0.0,0.0,0.44,0.87,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614,dup
10087,9392,2.5,0.0,0.0,0.0,0.0,0.0,5.23,0.0,0.0,0.4,1.09,0.0,0.0,0.0,0.0,0.9,0.3,0.0,0.63,0.0,0.0,0.3,1.28,0.0,0.87,0.9,0.76,0.0,0.0,0.0,0.6,0.3,1.81,0.0,0.46,1.94,0.0,0.43,0.0,0.43,0.49,4.9,0.0,0.56,0.0,1.33,0.0,1.59,0.61,0.0,0.0,1.18,0.0,0.0,1.25,0.49,0.43,0.0,1.24,2.0,0.99,0.72,0.0,0.0,0.49,0.43,0.56,1.97,1.44,2.01,0.826,dup
10009,5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,dup
9999,9998,0.0,0.53,0.0,0.0,0.0,1.01,0.0,0.65,0.92,1.51,0.53,0.0,0.97,0.0,0.0,1.68,0.0,0.0,1.39,0.0,1.67,0.53,0.0,0.53,3.11,2.41,0.11,1.14,0.0,0.0,0.0,0.0,1.14,0.97,0.0,0.0,0.88,0.52,0.29,0.28,0.0,0.29,0.38,0.0,1.62,1.4,0.25,0.67,0.0,0.0,2.7,0.85,0.0,1.89,0.24,2.72,8.37,0.0,0.98,1.32,1.24,0.14,1.58,0.25,1.08,0.28,0.32,1.51,1.26,0.0,0.553,dup
9943,2168,0.59,0.3,0.0,0.11,0.55,0.0,3.7,0.68,0.34,0.69,0.19,0.0,0.0,0.0,0.0,1.07,0.72,1.86,0.24,0.2,0.58,0.78,0.0,0.7,0.46,0.52,0.83,0.34,0.0,0.11,0.43,0.71,0.52,0.54,1.0,0.0,0.0,0.28,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,1.47,0.74,0.0,0.28,0.28,1.57,0.88,0.0,0.0,0.19,0.24,0.08,0.76,0.19,0.19,0.0,0.24,0.24,0.22,0.0,0.413,dup
9866,3677,0.32,0.0,0.0,0.58,0.0,0.0,0.51,0.73,1.06,0.93,0.0,2.36,0.0,0.64,0.0,1.89,2.49,0.0,1.03,0.0,1.77,0.71,0.48,0.0,0.32,1.74,0.19,0.44,0.0,0.0,0.0,0.74,0.65,1.12,0.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.82,0.89,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,1.0,0.559,dup
9866,1353,0.32,0.0,0.0,0.58,0.0,0.0,0.51,0.73,1.06,0.93,0.0,2.36,0.0,0.64,0.0,1.89,2.49,0.0,1.03,0.0,1.77,0.71,0.48,0.0,0.32,1.74,0.19,0.44,0.0,0.0,0.0,0.74,0.65,1.12,0.82,0.0,0.71,0.0,0.0,0.0,0.0,0.0,3.62,0.65,0.52,0.58,0.63,1.2,0.0,0.0,2.53,1.72,0.0,0.0,0.0,2.15,1.32,1.27,0.0,0.0,1.88,0.0,0.64,0.0,0.0,0.0,0.54,0.54,1.96,0.54,0.745,dup
9844,82,0.0,0.72,0.57,0.23,0.38,0.69,0.23,2.24,2.49,1.53,1.13,0.2,1.49,0.0,0.0,1.01,0.67,0.0,0.9,0.19,1.23,6.68,0.0,0.8,0.2,0.63,0.12,0.3,0.2,0.85,1.75,0.25,0.25,0.6,1.18,0.65,0.92,0.0,0.0,0.0,0.0,0.65,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.65,2.35,0.0,1.14,0.0,0.0,0.0,0.0,0.65,0.0,0.65,0.289,dup
9836,9455,0.58,0.44,1.86,0.0,0.32,0.57,0.57,2.31,4.31,0.64,3.38,0.0,0.32,0.0,0.0,0.64,0.0,0.0,1.68,1.54,0.58,0.76,0.0,0.0,0.57,0.8,1.5,1.74,0.0,0.0,1.47,1.06,0.0,5.21,0.0,0.0,0.0,0.94,0.0,1.25,0.0,0.0,0.83,4.36,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,2.39,0.0,0.0,0.0,0.0,1.31,0.0,1.21,1.08,0.0,0.83,1.63,2.73,0.0,2.86,0.529,dup
9811,9810,0.71,0.0,0.0,0.0,0.0,3.81,1.21,0.99,0.99,0.0,1.54,0.0,0.72,0.0,0.72,0.0,0.0,0.0,1.53,0.83,0.71,0.62,0.63,0.0,0.58,0.91,0.12,0.71,0.0,0.0,3.99,0.71,0.0,1.29,0.0,0.71,0.0,0.0,0.0,0.0,3.81,1.21,0.99,0.99,0.0,1.54,0.0,0.72,0.0,0.72,0.0,0.0,0.0,1.53,0.83,0.71,0.62,0.63,0.0,0.58,0.91,0.12,0.71,0.0,0.0,3.99,0.71,0.0,1.29,0.0,1.0,dup
9807,9806,0.0,0.88,0.52,0.29,0.28,0.0,0.29,0.38,0.0,0.93,1.4,0.25,0.67,0.0,0.0,1.28,0.85,0.0,1.24,0.24,1.52,8.37,0.0,0.98,0.25,0.59,0.14,0.38,0.25,1.08,0.28,0.32,0.32,0.56,0.0,0.0,0.88,0.52,0.29,0.28,0.0,0.29,0.38,0.0,0.93,1.4,0.25,0.67,0.0,0.0,1.28,0.85,0.0,1.24,0.24,1.52,8.37,0.0,0.98,0.25,0.59,0.14,0.38,0.25,1.08,0.28,0.32,0.32,0.56,0.0,1.0,dup
9783,8750,0.0,0.0,2.1,0.0,1.12,0.81,1.34,1.12,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.283,dup
9783,4867,0.0,0.0,2.1,0.0,1.12,0.81,1.34,1.12,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,2.39,1.07,0.0,3.16,0.0,0.0,1.64,1.07,0.0,1.03,1.44,1.63,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1.07,0.0,1.71,0.76,dup
9768,6639,0.0,0.0,1.01,0.0,0.0,0.74,0.0,0.0,1.11,0.0,1.11,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.88,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.571,dup
9764,9756,1.75,0.26,0.0,0.0,0.0,0.0,0.66,0.0,0.0,5.9,0.26,0.0,0.41,0.0,0.71,0.0,0.41,0.0,0.26,0.0,0.26,0.26,0.55,0.26,2.31,0.0,1.73,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.41,1.31,0.39,0.0,0.31,0.0,0.0,0.52,0.0,0.0,6.39,0.39,0.31,0.3,0.37,2.72,1.95,0.3,0.71,0.81,0.0,0.39,0.39,0.85,0.81,3.25,0.84,0.93,0.53,0.41,3.23,0.0,0.0,0.39,0.91,0.81,0.916,dup
9739,6207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,5.91,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.79,0.0,1.55,0.0,0.0,0.0,1.31,0.52,0.51,0.0,0.0,0.51,0.36,0.81,0.72,2.97,0.6,0.0,0.73,0.78,0.0,0.0,0.3,1.24,0.0,1.71,0.29,0.0,0.3,1.02,0.29,1.1,1.32,0.16,0.29,0.29,0.58,0.0,0.87,0.52,0.0,1.0,0.628,dup
9739,1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,5.91,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.79,0.0,1.55,0.0,0.0,0.0,1.31,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.72,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.95,1.25,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.58,0.66,0.0,0.0,0.0,0.66,0.0,1.38,0.0,0.335,dup
9720,5070,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.63,0.0,1.16,0.0,1.98,0.0,2.92,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.78,0.45,0.25,0.93,0.0,0.25,0.33,0.0,0.82,1.23,0.22,0.58,0.79,0.0,1.1,0.73,0.0,1.76,0.21,1.33,7.12,0.0,0.87,0.22,0.51,0.13,0.33,0.87,0.93,0.24,0.27,0.27,0.49,0.64,0.281,dup
9688,9687,5.16,0.0,1.98,0.0,0.0,0.0,0.78,0.0,0.0,1.39,1.61,0.0,0.0,0.0,1.76,0.49,0.0,0.0,0.79,0.0,0.52,0.49,0.0,0.0,1.2,0.0,0.0,0.0,0.82,1.79,0.0,0.0,1.3,0.0,4.5,5.16,0.0,1.98,0.0,0.0,0.0,0.78,0.0,0.0,1.39,1.61,0.0,0.0,0.0,1.76,0.49,0.0,0.0,0.79,0.0,0.52,0.49,0.0,0.0,1.2,0.0,0.0,0.0,0.82,1.79,0.0,0.0,1.3,0.0,4.5,1.0,dup
9688,9686,5.16,0.0,1.98,0.0,0.0,0.0,0.78,0.0,0.0,1.39,1.61,0.0,0.0,0.0,1.76,0.49,0.0,0.0,0.79,0.0,0.52,0.49,0.0,0.0,1.2,0.0,0.0,0.0,0.82,1.79,0.0,0.0,1.3,0.0,4.5,5.16,0.0,1.98,0.0,0.0,0.0,0.78,0.0,0.0,1.39,1.61,0.0,0.0,0.0,1.76,0.49,0.0,0.0,0.79,0.0,0.52,0.49,0.0,0.0,1.2,0.0,0.0,0.0,0.82,1.79,0.0,0.0,1.3,0.0,4.5,1.0,dup
9687,9686,5.16,0.0,1.98,0.0,0.0,0.0,0.78,0.0,0.0,1.39,1.61,0.0,0.0,0.0,1.76,0.49,0.0,0.0,0.79,0.0,0.52,0.49,0.0,0.0,1.2,0.0,0.0,0.0,0.82,1.79,0.0,0.0,1.3,0.0,4.5,5.16,0.0,1.98,0.0,0.0,0.0,0.78,0.0,0.0,1.39,1.61,0.0,0.0,0.0,1.76,0.49,0.0,0.0,0.79,0.0,0.52,0.49,0.0,0.0,1.2,0.0,0.0,0.0,0.82,1.79,0.0,0.0,1.3,0.0,4.5,1.0,dup
9682,9663,0.0,0.25,0.0,0.49,0.49,0.43,0.0,0.0,0.0,0.2,0.66,0.0,0.0,2.0,0.23,0.82,0.14,0.86,0.88,0.0,0.92,0.36,0.44,0.23,0.0,1.13,0.2,0.99,0.0,0.0,0.47,0.14,1.82,0.53,0.0,0.0,0.17,0.49,0.84,0.61,1.08,0.19,0.19,0.0,0.75,0.59,1.35,0.13,2.18,0.59,0.61,0.0,0.76,0.47,0.19,0.53,0.49,0.49,0.35,0.0,1.08,1.34,0.19,0.41,0.42,1.08,2.25,1.53,0.13,0.36,0.741,dup
9657,5024,0.27,0.1,0.0,0.04,0.07,0.05,0.04,0.0,0.04,0.1,0.06,0.0,0.0,0.0,0.0,2.43,0.03,0.0,0.11,0.04,0.29,0.09,0.0,0.1,0.14,1.26,0.9,0.23,0.04,0.0,0.0,0.52,0.13,0.32,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.74,2.81,0.74,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.74,0.0,0.0,0.0,1.44,0.74,0.0,0.675,dup
9619,9300,0.99,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.9,0.75,0.0,0.75,0.0,0.65,1.84,0.0,0.0,0.65,0.0,0.97,0.0,0.0,0.65,3.3,0.0,0.0,0.97,0.0,0.98,0.0,0.0,0.97,2.76,0.0,0.89,2.4,0.44,1.3,1.74,0.0,0.0,0.0,0.51,0.98,0.0,0.59,0.44,0.0,0.0,1.88,0.59,0.0,0.0,0.0,2.59,0.44,0.59,0.96,0.88,1.54,0.67,0.0,0.0,0.88,0.44,0.51,0.0,2.54,0.0,0.577,dup
9610,9609,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.0,0.36,1.05,1.68,0.74,0.36,0.0,0.0,4.15,0.59,0.36,0.78,0.59,0.59,1.55,0.0,0.0,0.59,0.95,1.1,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.97,1.01,1.65,0.68,0.34,0.64,0.68,4.03,0.55,0.34,0.73,1.18,0.55,1.47,1.48,0.0,0.55,0.88,1.02,0.0,0.55,0.68,0.0,0.0,0.932,dup
9606,3334,0.55,0.0,0.36,0.31,0.0,0.0,0.31,2.66,1.99,1.52,0.0,0.0,0.0,1.0,0.0,4.7,0.67,0.0,2.45,0.36,1.51,0.31,0.0,0.0,0.0,0.45,0.84,0.55,0.0,0.0,0.78,1.0,0.65,1.74,0.74,0.45,0.21,0.51,0.79,0.0,0.0,0.78,4.88,4.11,1.43,0.71,0.15,0.0,0.54,0.0,5.0,0.33,0.51,1.19,0.51,1.1,0.69,0.51,0.21,0.6,0.43,0.88,1.49,0.15,0.15,1.94,0.0,0.86,2.81,0.45,0.904,dup
9549,8990,0.0,0.0,1.14,0.0,1.1,0.6,0.6,0.79,3.91,0.0,2.55,0.0,1.31,0.0,0.0,0.0,0.0,0.0,1.49,1.14,0.0,0.0,0.67,0.0,0.6,0.71,0.0,0.0,0.0,0.67,0.79,0.71,0.0,0.6,0.0,0.0,0.39,0.42,0.39,0.42,0.0,0.0,1.55,4.31,0.63,1.47,0.0,0.42,0.0,0.75,2.2,0.3,0.0,1.25,0.39,0.0,0.71,0.0,0.39,0.0,2.14,0.19,0.0,1.32,0.0,1.98,0.3,0.3,0.42,0.0,0.763,dup
9549,8601,0.0,0.0,1.14,0.0,1.1,0.6,0.6,0.79,3.91,0.0,2.55,0.0,1.31,0.0,0.0,0.0,0.0,0.0,1.49,1.14,0.0,0.0,0.67,0.0,0.6,0.71,0.0,0.0,0.0,0.67,0.79,0.71,0.0,0.6,0.0,0.0,1.32,2.26,0.39,0.54,0.0,0.0,0.61,3.72,0.34,3.64,0.24,1.12,0.0,0.0,0.97,0.0,0.52,2.25,0.91,1.28,1.39,0.52,0.73,0.24,3.08,0.0,0.0,2.2,0.24,2.51,0.39,0.0,0.54,0.72,0.797,dup
9540,9027,1.57,1.17,0.26,1.67,5.26,0.7,2.92,0.0,0.48,0.35,0.0,0.0,0.0,0.99,0.26,0.77,0.0,0.0,0.0,0.57,0.88,0.0,0.0,0.0,1.03,0.48,0.53,0.61,0.0,0.0,0.0,0.48,2.1,0.0,0.95,0.0,0.68,0.48,0.89,6.39,0.95,0.78,0.0,0.45,0.0,0.0,0.0,1.16,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.48,0.0,0.0,0.0,0.93,0.63,0.8,0.0,0.0,0.48,1.21,0.0,0.48,0.0,0.81,dup
9540,4991,1.57,1.17,0.26,1.67,5.26,0.7,2.92,0.0,0.48,0.35,0.0,0.0,0.0,0.99,0.26,0.77,0.0,0.0,0.0,0.57,0.88,0.0,0.0,0.0,1.03,0.48,0.53,0.61,0.0,0.0,0.0,0.48,2.1,0.0,0.95,0.75,0.38,0.0,1.03,4.24,0.0,4.09,0.0,0.0,0.38,0.38,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.38,0.0,0.38,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.6,0.64,0.857,dup
9462,9461,0.53,0.24,0.8,0.0,0.0,0.62,0.53,0.41,0.0,0.77,0.86,0.17,0.4,0.93,0.94,1.08,0.0,0.34,3.72,0.0,0.41,1.25,0.0,0.57,1.3,0.34,0.07,0.0,1.22,2.09,0.8,0.0,0.34,0.0,0.6,0.51,0.23,0.77,0.0,0.0,0.59,0.51,0.39,0.0,0.75,0.83,0.16,0.39,0.9,0.91,1.06,0.0,0.32,3.61,0.0,0.39,1.2,0.0,0.55,1.26,0.33,0.07,0.0,1.18,2.03,0.77,0.0,0.32,0.0,0.59,1.0,dup
9443,8880,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.64,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.97,0.0,0.64,1.09,0.0,0.99,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.67,3.19,0.0,0.0,0.0,0.0,0.0,2.81,0.4,0.0,0.4,0.4,1.86,0.0,0.0,0.0,0.0,0.67,0.0,0.99,0.0,0.0,0.0,1.65,2.07,2.01,0.0,0.753,dup
9347,9346,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,0.47,0.0,0.0,0.76,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,2.82,0.0,0.54,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,0.47,0.0,0.0,0.76,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,2.82,0.0,0.54,0.0,1.0,dup
9327,4410,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.98,0.59,0.0,0.22,0.0,0.0,0.0,0.47,0.96,0.0,0.0,0.0,1.14,0.91,0.0,0.0,0.22,0.0,2.48,1.09,0.22,0.22,0.0,0.0,0.0,0.76,0.0,0.0,0.49,0.0,0.0,1.71,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.64,0.0,0.0,0.17,0.0,0.0,0.49,0.0,1.02,0.41,0.0,0.0,0.328,dup
9322,9308,0.47,1.31,0.0,3.18,0.0,0.0,0.46,0.0,0.0,0.0,0.52,2.6,0.0,0.41,0.0,0.0,1.01,0.0,0.0,0.0,1.87,0.0,0.46,0.0,0.0,2.99,0.67,1.41,0.0,0.0,1.2,0.0,1.41,0.0,0.0,0.0,2.78,0.33,7.42,0.33,0.41,0.75,0.0,0.49,0.0,0.0,3.61,1.54,1.21,0.0,0.82,1.91,0.42,0.0,0.0,0.55,1.5,0.57,0.0,0.62,2.26,0.15,0.0,1.98,0.21,0.33,1.46,0.68,2.47,1.21,0.754,dup
9317,6896,1.85,0.0,0.93,0.0,0.0,1.19,2.87,0.8,2.61,0.0,2.73,0.0,0.57,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.85,0.0,0.62,0.0,0.73,0.61,0.0,0.85,0.0,0.0,0.0,2.85,2.69,0.0,4.06,0.0,1.0,1.9,0.0,0.0,1.56,0.0,0.45,0.0,1.07,2.23,0.0,0.0,0.0,0.0,1.39,0.66,0.0,1.4,0.29,1.07,3.55,0.65,0.55,0.0,2.13,0.12,0.45,0.0,0.0,0.0,0.37,0.89,0.0,2.61,0.53,dup
9303,9302,1.72,0.0,1.34,0.0,0.0,0.61,0.96,0.0,0.71,1.18,0.95,0.0,1.17,0.0,0.95,0.66,0.0,0.85,0.0,0.76,0.39,0.52,0.0,0.0,0.96,0.71,0.0,0.0,0.0,1.28,0.0,0.71,1.35,0.66,2.29,1.72,0.0,1.34,0.0,0.0,0.61,0.96,0.0,0.71,1.18,0.95,0.0,1.17,0.0,0.95,0.66,0.0,0.85,0.0,0.76,0.39,0.52,0.0,0.0,0.96,0.71,0.0,0.0,0.0,1.28,0.0,0.71,1.35,0.66,2.29,1.0,dup
9249,9247,0.94,1.52,0.0,0.0,0.0,0.37,1.11,0.74,0.0,0.27,0.0,0.0,0.0,1.06,0.27,0.0,0.0,0.0,0.83,3.12,0.67,0.0,0.74,3.65,0.64,0.83,0.08,1.41,0.74,0.0,0.0,1.41,0.0,1.04,0.0,0.29,1.54,0.0,0.0,0.0,0.39,1.14,0.75,0.0,0.29,0.0,0.0,0.0,1.07,0.29,0.0,0.0,0.0,0.83,3.17,0.0,0.0,0.75,3.69,0.68,0.83,0.0,0.75,0.75,0.0,0.0,0.75,0.0,0.39,0.0,0.971,dup
9186,7136,0.61,0.51,0.45,0.51,0.24,0.44,0.0,0.0,0.51,1.22,0.0,0.22,0.68,0.0,1.37,1.44,0.21,1.53,0.65,1.34,0.6,0.71,0.0,0.95,0.8,2.51,0.09,1.07,0.73,1.33,2.35,0.51,0.38,1.08,0.0,0.76,0.0,0.36,1.17,0.0,0.0,1.08,0.0,0.45,1.61,0.64,0.28,0.64,0.0,0.75,1.91,1.14,3.19,0.36,0.36,0.59,1.89,0.92,0.0,3.39,2.03,0.11,0.0,0.28,1.03,0.0,1.75,1.02,2.02,0.0,0.691,dup
9124,8685,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,3.08,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,3.73,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.481,dup
9119,9118,1.17,0.37,2.49,0.37,0.0,1.29,1.37,0.0,0.0,1.46,0.0,0.0,0.0,0.62,0.89,0.28,0.5,0.0,0.22,3.34,0.0,0.28,0.98,0.37,1.35,0.79,0.09,0.0,0.37,0.49,0.0,1.07,0.95,0.0,0.59,1.13,0.43,2.42,0.43,0.0,0.92,1.37,0.0,0.0,0.44,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,4.18,0.0,0.0,0.57,0.43,0.44,0.0,0.0,0.0,0.43,0.57,0.0,0.0,0.0,0.0,0.69,0.898,dup
9113,9111,0.58,0.42,1.2,0.0,0.0,0.63,0.0,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,2.07,1.0,0.42,1.4,1.28,0.0,0.0,0.12,0.58,0.0,0.0,0.0,0.58,0.0,0.58,0.0,0.58,0.42,1.2,0.0,0.0,0.63,0.0,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,2.07,1.0,0.42,1.4,1.28,0.0,0.0,0.12,0.58,0.0,0.0,0.0,0.58,0.0,0.58,0.0,1.0,dup
9113,9110,0.58,0.42,1.2,0.0,0.0,0.63,0.0,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,2.07,1.0,0.42,1.4,1.28,0.0,0.0,0.12,0.58,0.0,0.0,0.0,0.58,0.0,0.58,0.0,0.58,0.42,1.2,0.0,0.0,0.63,0.0,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,2.07,1.0,0.42,1.4,1.28,0.0,0.0,0.12,0.58,0.0,0.0,0.0,0.58,0.0,0.58,0.0,1.0,dup
9111,9110,0.58,0.42,1.2,0.0,0.0,0.63,0.0,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,2.07,1.0,0.42,1.4,1.28,0.0,0.0,0.12,0.58,0.0,0.0,0.0,0.58,0.0,0.58,0.0,0.58,0.42,1.2,0.0,0.0,0.63,0.0,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,2.07,1.0,0.42,1.4,1.28,0.0,0.0,0.12,0.58,0.0,0.0,0.0,0.58,0.0,0.58,0.0,1.0,dup
9109,5974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,2.98,0.53,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,1.81,1.45,1.1,0.0,0.29,0.0,0.07,0.11,0.79,0.0,0.71,0.96,0.79,0.65,0.58,0.0,0.03,0.49,0.12,2.66,0.53,0.06,0.06,0.31,0.2,0.66,0.41,1.32,0.07,0.5,1.98,0.13,0.13,0.11,0.59,0.83,0.45,0.8,0.27,0.657,dup
9109,5001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,2.98,0.53,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,1.81,1.45,1.1,0.0,0.53,0.0,0.0,0.14,0.14,0.13,0.76,0.43,3.05,0.94,0.42,0.0,0.0,0.14,0.0,1.49,0.36,0.3,0.26,0.19,0.0,0.44,0.0,0.0,0.0,0.72,4.36,0.0,0.0,0.19,0.43,0.48,1.49,1.05,0.42,0.41,dup
9108,6044,0.99,0.47,0.0,0.0,0.64,0.84,0.65,0.0,0.0,4.2,0.47,0.0,0.45,0.0,1.48,0.0,0.0,0.0,0.47,1.03,1.18,0.47,2.11,0.47,2.73,0.0,0.14,0.82,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.36,0.0,0.36,1.34,1.36,0.79,0.53,2.56,0.99,0.0,0.36,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.95,0.36,0.71,0.0,1.36,0.88,1.69,2.83,0.0,1.12,0.36,0.53,0.0,4.78,0.0,0.529,dup
